,place_id,name,5min % high A.C.,15min % high A.C.,25min % high A.C.,Buurt,Wijk,geometry,WKT_LNG_LAT,pressure 5min,pressure 15min,pressure 25min,5min % high A.C. Category,15min % high A.C. Category,25min % high A.C. Category,pressure 5min Category,pressure 15min Category,pressure 25min Category,Combined Category 5min,Combined Category 15min,Combined Category 25min,total_points,within_5min,within_15min,within_25min,percent_within_5min,percent_within_15min,percent_within_25min
48,ChIJ6RXS3k0JxkcRKNSn1PoCciI,limehome Amsterdam Leidsekruisstraat,11.801660409141808,24.357829365121482,27.213626795905803,Leidsebuurt-Noordoost,De Weteringschans,POINT (4.8853753 52.363647699999994),"POLYGON((4.882589 52.363906,4.883568 52.36324,4.886829 52.361615,4.887699 52.362558,4.887875 52.362774,4.884754 52.364839,4.884571 52.364944,4.884469 52.365026,4.883165 52.364403,4.882979 52.364242,4.882589 52.363906))",10290.887244422518,60765.402072027624,134566.33514224633,Low,Medium,High,High,High,High,Low AC + High Pressure (Critical),Medium AC + High Pressure (Caution),High AC + High Pressure (Stress),6,2,3,6,33.33333333333333,50.0,100.0
49,ChIJ6SotGMcJxkcRzbvSeq1YjJ4,Swissotel Amsterdam,14.81593918328883,21.98603923683082,25.390743620089772,Nieuwe Kerk e.o.,Burgwallen-Nieuwe Zijde,POINT (4.8933273 52.373610199999995),"POLYGON((4.890589 52.373174,4.890573 52.372947,4.890605 52.372643,4.89137 52.372719,4.891752 52.372725,4.892126 52.372742,4.892975 52.372708,4.893011 52.372707,4.893299 52.3732,4.893565 52.373489,4.894364 52.374067,4.896473 52.375764,4.896266 52.375819,4.895702 52.376036,4.895622 52.376115,4.895472 52.376156,4.895342 52.376181,4.8951 52.376206,4.893582 52.376221,4.89245 52.375459,4.892069 52.375192,4.891934 52.375074,4.891756 52.374874,4.891352 52.374452,4.890938 52.373991,4.89088 52.373892,4.89065 52.373392,4.890589 52.373174))",19119.684207641287,73954.21465767692,119960.52211807268,Medium,Low,Low,High,High,High,Medium AC + High Pressure (Caution),Low AC + High Pressure (Critical),Low AC + High Pressure (Critical),2321,493,1380,1737,21.240844463593277,59.45713054717794,74.83843171046962
50,ChIJ6XmrZcgJxkcRlhUW6aniyxs,Hotel Canalview,6.641616614102327,22.10557858797847,24.55998211298402,Hemelrijk,Burgwallen-Nieuwe Zijde,POINT (4.893898399999999 52.3782474),"POLYGON((4.892082 52.377032,4.8942 52.376609,4.894422 52.376738,4.894775 52.376916,4.894966 52.37704,4.895104 52.377147,4.895584 52.3776,4.895663 52.377661,4.895748 52.377712,4.89585 52.377757,4.895954 52.377792,4.896895 52.378001,4.897713 52.378678,4.897528 52.378761,4.895468 52.379856,4.895194 52.379624,4.894341 52.37903,4.894004 52.378766,4.893914 52.378696,4.892082 52.377032))",7818.705585704106,64045.84509126788,99772.51696541139,Low,Low,Low,High,High,Medium,Low AC + High Pressure (Critical),Low AC + High Pressure (Critical),Low AC + Medium Pressure (Monitor),183,20,87,111,10.92896174863388,47.540983606557376,60.65573770491803
51,ChIJ706bYXPixUcRlZl7hexmFs4,Chasse Hotel West,20.47321734479525,24.928037775445443,27.012596320475264,Kortenaerkwartier,Chassébuurt,POINT (4.8616807 52.3697205),"POLYGON((4.858893 52.371446,4.859257 52.369425,4.859242 52.369306,4.859021 52.368808,4.859 52.368661,4.859205 52.368686,4.861498 52.36881,4.863284 52.368239,4.865028 52.370138,4.864039 52.370487,4.863656 52.370668,4.863266 52.370849,4.862997 52.370927,4.859969 52.371499,4.859773 52.371517,4.859609 52.371514,4.859076 52.371459,4.858893 52.371446))",284.87715836211146,9699.26212793948,33766.39264375377,High,Medium,High,Low,Low,Low,High AC + Low Pressure (Potential),Medium AC + Low Pressure (Opportunity),High AC + Low Pressure (Potential),1281,31,134,320,2.419984387197502,10.460577673692429,24.98048399687744
52,ChIJ734ObuUJxkcRRvdj29-GlwI,Conservatorium Hotel,10.611717898344445,25.876027661395685,28.597466930932704,P.C. Hooftbuurt,Museumkwartier,POINT (4.8794723 52.3585521),"POLYGON((4.877154 52.360101,4.878568 52.358153,4.883359 52.359432,4.883405 52.35945,4.883482 52.359496,4.883536 52.359554,4.883563 52.359618,4.883561 52.359684,4.883273 52.360145,4.883226 52.36029,4.884275 52.360568,4.884488 52.360643,4.88465 52.360727,4.885386 52.361236,4.884404 52.361727,4.884235 52.361794,4.884046 52.361849,4.883846 52.361888,4.883639 52.36191,4.882635 52.361928,4.882511 52.361938,4.882398 52.361957,4.882324 52.361581,4.882398 52.361478,4.880494 52.360974,4.880378 52.36092,4.877922 52.360277,4.877154 52.360101))",12997.059310420434,41353.0705476073,86845.91755741928,Low,High,High,High,Medium,Medium,Low AC + High Pressure (Critical),High AC + Medium Pressure (Manageable),High AC + Medium Pressure (Manageable),6239,451,1614,2839,7.228722551690976,25.869530373457284,45.50408719346049
53,ChIJ7QOvA8gJxkcRbo1RFb54Dnk,Hotel Jimmy,11.651931577309362,22.45040473183135,24.708165078759308,Nieuwendijk-Noord,Burgwallen-Nieuwe Zijde,POINT (4.8961805 52.377717499999996),"POLYGON((4.893582 52.376221,4.8951 52.376206,4.895342 52.376181,4.895472 52.376156,4.895622 52.376115,4.895702 52.376036,4.896266 52.375819,4.896473 52.375764,4.89708 52.375505,4.899141 52.376971,4.899692 52.377303,4.898867 52.377741,4.898667 52.378012,4.898562 52.378122,4.898442 52.378227,4.898062 52.378505,4.897931 52.378579,4.897713 52.378678,4.896895 52.378001,4.895954 52.377792,4.89585 52.377757,4.895748 52.377712,4.895663 52.377661,4.895584 52.3776,4.895104 52.377147,4.894966 52.37704,4.894775 52.376916,4.894422 52.376738,4.8942 52.376609,4.893582 52.376221))",10253.738803924793,62017.88620292715,102987.25637230718,Low,Low,Low,High,High,Medium,Low AC + High Pressure (Critical),Low AC + High Pressure (Critical),Low AC + Medium Pressure (Monitor),333,47,183,231,14.114114114114114,54.95495495495496,69.36936936936937
54,ChIJ7QhSkOYJxkcRYWNXnzHjdfc,Hotel Espresso City Centre,31.41525910044344,27.44827006382355,27.782828925070184,Vondelparkbuurt-Oost,Vondelparkbuurt,POINT (4.8764528 52.362842099999995),"POLYGON((4.873627 52.362323,4.873844 52.361993,4.87392 52.361759,4.874062 52.361489,4.874092 52.361405,4.874096 52.361295,4.874067 52.361247,4.873972 52.361169,4.873853 52.361113,4.873936 52.360997,4.874019 52.361019,4.874077 52.360982,4.874158 52.360965,4.874254 52.360931,4.874396 52.360928,4.874606 52.360911,4.87503 52.360785,4.875245 52.360683,4.875316 52.360674,4.875393 52.36068,4.875469 52.360706,4.875532 52.36075,4.875601 52.360819,4.875826 52.36077,4.87587 52.360716,4.876184 52.360807,4.87626 52.360738,4.876497 52.3608,4.876567 52.360698,4.876556 52.360681,4.876594 52.360626,4.876621 52.360618,4.876633 52.360581,4.876953 52.36066,4.876933 52.360689,4.877036 52.360715,4.877021 52.360738,4.876985 52.360736,4.876968 52.36076,4.876916 52.360774,4.876888 52.360767,4.876749 52.360968,4.877197 52.361095,4.877359 52.360863,4.877388 52.360871,4.877454 52.360781,4.878587 52.361093,4.880603 52.361632,4.882099 52.362056,4.881963 52.362119,4.881853 52.362186,4.881748 52.36228,4.881716 52.362323,4.88166 52.362416,4.88162 52.36251,4.881576 52.362765,4.881517 52.362938,4.881413 52.363127,4.881236 52.36327,4.881121 52.363362,4.880851 52.363543,4.880708 52.363627,4.880543 52.36371,4.88026 52.363825,4.880062 52.363888,4.879781 52.363963,4.879604 52.364039,4.879496 52.364109,4.879421 52.364179,4.879359 52.364259,4.879317 52.364344,4.878642 52.364129,4.878712 52.363996,4.878869 52.363804,4.876435 52.363055,4.875293 52.362751,4.873627 52.362323))",3645.8780902263875,47357.97664857753,104828.32220577756,High,High,High,Medium,Medium,Medium,High AC + Medium Pressure (Manageable),High AC + Medium Pressure (Manageable),High AC + Medium Pressure (Manageable),2141,103,866,1300,4.810836057916861,40.44838860345633,60.71929005137786
55,ChIJ7SvccJUJxkcRFE_Zp4KX2-c,Hotel Royal Amsterdam,21.862576712661774,22.67177470096985,26.04115759027777,Rembrandtplein e.o.,Grachtengordel-Zuid,POINT (4.8972883 52.3657281),"POLYGON((4.892818 52.36518,4.895874 52.364754,4.896908 52.364966,4.897537 52.365087,4.901217 52.365779,4.900752 52.366625,4.899284 52.367172,4.898795 52.367263,4.898242 52.36732,4.89725 52.367428,4.897128 52.367428,4.896077 52.367379,4.895268 52.367368,4.895052 52.367331,4.894831 52.367308,4.894323 52.367287,4.894147 52.367289,4.893881 52.36729,4.893807 52.367265,4.893466 52.367042,4.893296 52.366678,4.893155 52.36609,4.893008 52.365641,4.892898 52.365425,4.892818 52.36518))",5675.604122129035,47591.52255659705,137345.08019514332,High,Low,Medium,High,Medium,High,High AC + High Pressure (Stress),Low AC + Medium Pressure (Monitor),Medium AC + High Pressure (Caution),904,144,386,711,15.929203539823009,42.69911504424779,78.6504424778761
56,ChIJ7XWX6cAJxkcRHoJ2oaDKhKM,Mister Highland Hotel Amsterdam,13.424520151004279,22.480451761299594,25.716445341163574,Nes e.o.,Burgwallen-Oude Zijde,POINT (4.8931306999999995 52.370673599999996),"POLYGON((4.892975 52.372708,4.892921 52.372564,4.892882 52.372372,4.892842 52.371759,4.892803 52.371494,4.892538 52.370449,4.89247 52.370246,4.892049 52.36921,4.892014 52.369051,4.892392 52.369081,4.893512 52.369177,4.893666 52.369217,4.894263 52.369231,4.894755 52.370762,4.894826 52.370898,4.894959 52.371051,4.895204 52.371299,4.895876 52.37186,4.894821 52.372199,4.893836 52.372536,4.893011 52.372707,4.892975 52.372708))",7228.122238666886,78146.05010140875,126662.46620621608,Medium,Low,Medium,High,High,High,Medium AC + High Pressure (Caution),Low AC + High Pressure (Critical),Medium AC + High Pressure (Caution),1029,133,593,851,12.925170068027212,57.6287657920311,82.70165208940719
57,ChIJ7Z1NOpsJxkcRRj1nkB_C_Sg,Hotel Pagi Amsterdam,16.992042337971462,21.665502927249584,26.26828070502591,Begijnhofbuurt,Burgwallen-Nieuwe Zijde,POINT (4.8917563 52.3692923),"POLYGON((4.889189 52.368703,4.889755 52.368785,4.890219 52.368863,4.890469 52.368833,4.890967 52.368916,4.891142 52.368983,4.891215 52.368992,4.8914 52.369011,4.892014 52.369051,4.892049 52.36921,4.89247 52.370246,4.892538 52.370449,4.892803 52.371494,4.892842 52.371759,4.892882 52.372372,4.892921 52.372564,4.892975 52.372708,4.892126 52.372742,4.891752 52.372725,4.89137 52.372719,4.890605 52.372643,4.890646 52.372251,4.890679 52.371644,4.890671 52.37153,4.890643 52.371422,4.890595 52.371316,4.890319 52.370838,4.8902 52.370688,4.890062 52.370551,4.889708 52.370094,4.88951 52.36971,4.889353 52.36935,4.889303 52.368908,4.889254 52.368804,4.889189 52.368703))",4773.4505289700155,83646.41424107876,141177.13347585374,Medium,Low,Medium,Medium,High,High,Medium AC + Medium Pressure (Balanced),Low AC + High Pressure (Critical),Medium AC + High Pressure (Caution),825,58,519,686,7.030303030303029,62.909090909090914,83.15151515151516
58,ChIJ7ZBboecJxkcRkLBn8cQtB2Q,NL-Hotel district Leidseplein,34.84931566835734,27.49738984600559,27.02520990788005,Helmersbuurt-Oost,Helmersbuurt,POINT (4.8780905 52.3656873),"POLYGON((4.873352 52.36555,4.875293 52.362751,4.876435 52.363055,4.878869 52.363804,4.878712 52.363996,4.878642 52.364129,4.879317 52.364344,4.879264 52.364487,4.879231 52.364631,4.879218 52.364778,4.879225 52.364925,4.879232 52.364988,4.879219 52.365126,4.879186 52.365261,4.879136 52.365382,4.87907 52.365501,4.87896 52.365663,4.878817 52.365834,4.878701 52.365947,4.878534 52.366081,4.878397 52.366173,4.878137 52.36631,4.877889 52.366466,4.877726 52.366588,4.877518 52.366772,4.873352 52.36555))",1650.6061503042258,47226.97714191744,116657.58499150358,High,High,High,Medium,Medium,High,High AC + Medium Pressure (Manageable),High AC + Medium Pressure (Manageable),High AC + High Pressure (Stress),780,18,298,548,2.307692307692308,38.205128205128204,70.25641025641025
59,ChIJ7_I7j54JxkcRJmoGAFRdW2M,Hotel Arena,23.164217646336265,27.838317696521976,25.614607186602218,Oosterpark,Oosterparkbuurt,POINT (4.9157595 52.3610979),"POLYGON((4.91508 52.361787,4.915811 52.360495,4.916146 52.35994,4.917445 52.358044,4.917772 52.358142,4.925295 52.360027,4.924624 52.360936,4.924128 52.361643,4.923984 52.361931,4.923577 52.362782,4.923497 52.362896,4.923405 52.362977,4.922313 52.363759,4.922201 52.363684,4.922067 52.363616,4.921918 52.363561,4.921766 52.363522,4.921485 52.363479,4.921105 52.363432,4.920388 52.363372,4.920213 52.363337,4.920047 52.363289,4.919878 52.363221,4.919719 52.363137,4.919029 52.362554,4.918873 52.362457,4.918707 52.362374,4.918427 52.362267,4.918131 52.362192,4.91781 52.362145,4.91749 52.362131,4.916415 52.362089,4.916241 52.362068,4.916005 52.362028,4.915781 52.36198,4.91508 52.361787))",158.778435564326,15632.587184125416,47201.17234007564,High,High,Medium,Low,Low,Low,High AC + Low Pressure (Potential),High AC + Low Pressure (Potential),Medium AC + Low Pressure (Opportunity),7991,91,1040,2421,1.1387811287698661,13.014641471655613,30.29658365661369
60,ChIJ7_JeDZALxkcR6zrSG75eNNI,Hampton by Hilton Amsterdam / Arena Boulevard,16.71381026259942,21.877011523565415,21.003593767076094,Amsterdamse Poort,Amsterdamse Poort e.o.,POINT (4.947841599999999 52.3130354),"POLYGON((4.94382 52.315024,4.943948 52.314881,4.943924 52.31482,4.943971 52.314672,4.946359 52.312063,4.947509 52.310809,4.952533 52.31254,4.957054 52.314098,4.958358 52.312671,4.958996 52.313108,4.958663 52.313673,4.958656 52.313722,4.958677 52.31376,4.958742 52.313802,4.960209 52.314308,4.960313 52.31436,4.960438 52.314439,4.960588 52.314576,4.960675 52.314703,4.961021 52.315509,4.960502 52.3156,4.960141 52.31559,4.959934 52.31561,4.95974 52.315657,4.959607 52.315708,4.959527 52.315749,4.959455 52.315796,4.959363 52.315874,4.958046 52.31731,4.95217 52.315292,4.951039 52.316532,4.950459 52.317168,4.946299 52.31574,4.945777 52.315592,4.945454 52.31551,4.945132 52.315449,4.944613 52.315295,4.94382 52.315024))",5084.181329825138,33022.0266403552,33635.302746258836,Medium,Low,Low,Medium,Medium,Low,Medium AC + Medium Pressure (Balanced),Low AC + Medium Pressure (Monitor),Low AC + Low Pressure (Limited Interest),5906,698,1726,1773,11.818489671520489,29.224517439891635,30.020318320352185
61,ChIJ7dwIk8YJxkcRuxiiMOudWl0,Hotel Die Port van Cleve,14.526059047751454,21.911519951249954,25.77815369859902,Spuistraat-Noord,Burgwallen-Nieuwe Zijde,POINT (4.8906021 52.3740512),"POLYGON((4.888855 52.37326,4.890589 52.373174,4.89065 52.373392,4.89088 52.373892,4.890938 52.373991,4.891352 52.374452,4.891756 52.374874,4.891934 52.375074,4.892069 52.375192,4.89245 52.375459,4.893582 52.376221,4.8942 52.376609,4.892082 52.377032,4.891315 52.376324,4.891181 52.376192,4.889673 52.37482,4.889303 52.374462,4.88926 52.374309,4.888909 52.37344,4.888855 52.37326))",16832.615304500356,75089.34407718029,119524.34714685084,Medium,Low,Medium,High,High,High,Medium AC + High Pressure (Caution),Low AC + High Pressure (Critical),Medium AC + High Pressure (Caution),3087,554,1729,2253,17.946226109491413,56.00907029478458,72.98347910592808
62,ChIJ7xDFe-YJxkcRnBPOeDb22I8,Prinsen Hotel,26.738409367298477,27.11243535261619,27.900040652463627,Vondelparkbuurt-Oost,Vondelparkbuurt,POINT (4.8776518 52.362503499999995),"POLYGON((4.873627 52.362323,4.873844 52.361993,4.87392 52.361759,4.874062 52.361489,4.874092 52.361405,4.874096 52.361295,4.874067 52.361247,4.873972 52.361169,4.873853 52.361113,4.873936 52.360997,4.874019 52.361019,4.874077 52.360982,4.874158 52.360965,4.874254 52.360931,4.874396 52.360928,4.874606 52.360911,4.87503 52.360785,4.875245 52.360683,4.875316 52.360674,4.875393 52.36068,4.875469 52.360706,4.875532 52.36075,4.875601 52.360819,4.875826 52.36077,4.87587 52.360716,4.876184 52.360807,4.87626 52.360738,4.876497 52.3608,4.876567 52.360698,4.876556 52.360681,4.876594 52.360626,4.876621 52.360618,4.876633 52.360581,4.876953 52.36066,4.876933 52.360689,4.877036 52.360715,4.877021 52.360738,4.876985 52.360736,4.876968 52.36076,4.876916 52.360774,4.876888 52.360767,4.876749 52.360968,4.877197 52.361095,4.877359 52.360863,4.877388 52.360871,4.877454 52.360781,4.878587 52.361093,4.880603 52.361632,4.882099 52.362056,4.881963 52.362119,4.881853 52.362186,4.881748 52.36228,4.881716 52.362323,4.88166 52.362416,4.88162 52.36251,4.881576 52.362765,4.881517 52.362938,4.881413 52.363127,4.881236 52.36327,4.881121 52.363362,4.880851 52.363543,4.880708 52.363627,4.880543 52.36371,4.88026 52.363825,4.880062 52.363888,4.879781 52.363963,4.879604 52.364039,4.879496 52.364109,4.879421 52.364179,4.879359 52.364259,4.879317 52.364344,4.878642 52.364129,4.878712 52.363996,4.878869 52.363804,4.876435 52.363055,4.875293 52.362751,4.873627 52.362323))",3457.505728224524,45725.092090116756,109716.11149481992,High,High,High,Medium,Medium,High,High AC + Medium Pressure (Manageable),High AC + Medium Pressure (Manageable),High AC + High Pressure (Stress),1471,28,592,935,1.9034670292318152,40.244731475186946,63.56220258327669
63,ChIJ7xPcstMJxkcRZ-T8TVAvA1o,Weber Hotel 397,22.352796770004378,25.407541314159037,27.22971358916972,Leidsebuurt-Zuidwest,De Weteringschans,POINT (4.8806211 52.364988499999995),"POLYGON((4.879225 52.364925,4.879218 52.364778,4.879231 52.364631,4.879264 52.364487,4.879317 52.364344,4.879359 52.364259,4.879421 52.364179,4.879496 52.364109,4.879604 52.364039,4.879781 52.363963,4.880062 52.363888,4.88026 52.363825,4.880543 52.36371,4.880708 52.363627,4.880851 52.363543,4.881121 52.363362,4.881236 52.36327,4.882589 52.363906,4.882979 52.364242,4.88258 52.36452,4.882294 52.364385,4.881799 52.36474,4.881681 52.364682,4.880873 52.365286,4.880719 52.365427,4.8801 52.365211,4.879225 52.364925))",5534.716219919968,52322.54168722249,130373.30915967768,High,High,High,Medium,Medium,High,High AC + Medium Pressure (Manageable),High AC + Medium Pressure (Manageable),High AC + High Pressure (Stress),79,10,37,72,12.658227848101266,46.835443037974684,91.13924050632912
64,ChIJ8-0Eb-kJxkcR2Md36jdqjds,Mozart Hotel,9.286830256101796,24.42791649277795,27.485458847489586,Leidsebuurt-Noordoost,De Weteringschans,POINT (4.8862517 52.3634809),"POLYGON((4.882589 52.363906,4.883568 52.36324,4.886829 52.361615,4.887699 52.362558,4.887875 52.362774,4.884754 52.364839,4.884571 52.364944,4.884469 52.365026,4.883165 52.364403,4.882979 52.364242,4.882589 52.363906))",7380.398673463794,59510.71336951159,131514.1101244313,Low,Medium,High,High,High,High,Low AC + High Pressure (Critical),Medium AC + High Pressure (Caution),High AC + High Pressure (Stress),1733,355,791,1405,20.484708597807273,45.643392960184656,81.0732833237161
65,ChIJ8Qy3OPIJxkcRkhW2cg5g8ec,"Sir Albert Hotel, part of Sircle Collection",20.991355576918135,23.717923375958737,28.255397434369222,Hercules Seghersbuurt,Oude Pijp,POINT (4.8873695999999995 52.354481),"POLYGON((4.886485 52.352236,4.886803 52.352231,4.887065 52.352247,4.891135 52.352792,4.890688 52.353993,4.890332 52.35484,4.890315 52.354943,4.890316 52.355031,4.890356 52.355267,4.890417 52.355436,4.889074 52.355163,4.886698 52.355295,4.886759 52.354622,4.886778 52.354412,4.886786 52.353938,4.886768 52.35355,4.886773 52.35338,4.886624 52.353149,4.886567 52.353029,4.886518 52.352889,4.886499 52.352767,4.886485 52.352236))",1911.2920024118835,36481.02483144219,75896.12602093953,High,Medium,High,Medium,Medium,Medium,High AC + Medium Pressure (Manageable),Medium AC + Medium Pressure (Balanced),High AC + Medium Pressure (Manageable),2471,164,742,1176,6.636989073249697,30.02832861189802,47.59206798866856
66,ChIJ8T8oy2nixUcRbw9oQ5bn6m0,Cityden BoLo District,19.86437112563679,26.61776914333178,25.628094755247844,Robert Scottbuurt-West,De Kolenkit,POINT (4.8446166 52.376326),"POLYGON((4.842137 52.37224,4.842602 52.372223,4.843038 52.372215,4.844394 52.372192,4.845278 52.372215,4.845555 52.372233,4.84592 52.372268,4.846086 52.372296,4.846368 52.372361,4.846784 52.372412,4.846665 52.372678,4.846355 52.373238,4.846088 52.374035,4.846038 52.374092,4.845965 52.374139,4.845873 52.374171,4.845792 52.374185,4.845558 52.375199,4.846017 52.375235,4.846474 52.375292,4.846865 52.375357,4.847418 52.375471,4.846083 52.37795,4.845214 52.377772,4.845079 52.377758,4.844941 52.377766,4.844068 52.377904,4.843012 52.375364,4.842642 52.374456,4.842407 52.373734,4.842336 52.373451,4.84224 52.372988,4.842137 52.37224))",338.17968535876764,2355.5955709039076,6275.557528915199,Medium,High,Medium,Low,Low,Low,Medium AC + Low Pressure (Opportunity),High AC + Low Pressure (Potential),Medium AC + Low Pressure (Opportunity),1470,13,74,118,0.8843537414965987,5.034013605442176,8.027210884353742
67,ChIJ8_EDbuYJxkcRSwZegC8Npik,Hotel Catalonia Vondel Amsterdam,27.1540426804692,27.13166280629984,27.85615445483443,Vondelparkbuurt-Oost,Vondelparkbuurt,POINT (4.8782768999999995 52.3626465),"POLYGON((4.873627 52.362323,4.873844 52.361993,4.87392 52.361759,4.874062 52.361489,4.874092 52.361405,4.874096 52.361295,4.874067 52.361247,4.873972 52.361169,4.873853 52.361113,4.873936 52.360997,4.874019 52.361019,4.874077 52.360982,4.874158 52.360965,4.874254 52.360931,4.874396 52.360928,4.874606 52.360911,4.87503 52.360785,4.875245 52.360683,4.875316 52.360674,4.875393 52.36068,4.875469 52.360706,4.875532 52.36075,4.875601 52.360819,4.875826 52.36077,4.87587 52.360716,4.876184 52.360807,4.87626 52.360738,4.876497 52.3608,4.876567 52.360698,4.876556 52.360681,4.876594 52.360626,4.876621 52.360618,4.876633 52.360581,4.876953 52.36066,4.876933 52.360689,4.877036 52.360715,4.877021 52.360738,4.876985 52.360736,4.876968 52.36076,4.876916 52.360774,4.876888 52.360767,4.876749 52.360968,4.877197 52.361095,4.877359 52.360863,4.877388 52.360871,4.877454 52.360781,4.878587 52.361093,4.880603 52.361632,4.882099 52.362056,4.881963 52.362119,4.881853 52.362186,4.881748 52.36228,4.881716 52.362323,4.88166 52.362416,4.88162 52.36251,4.881576 52.362765,4.881517 52.362938,4.881413 52.363127,4.881236 52.36327,4.881121 52.363362,4.880851 52.363543,4.880708 52.363627,4.880543 52.36371,4.88026 52.363825,4.880062 52.363888,4.879781 52.363963,4.879604 52.364039,4.879496 52.364109,4.879421 52.364179,4.879359 52.364259,4.879317 52.364344,4.878642 52.364129,4.878712 52.363996,4.878869 52.363804,4.876435 52.363055,4.875293 52.362751,4.873627 52.362323))",4575.6818505728215,45982.688757331576,110237.66524146247,High,High,High,Medium,Medium,High,High AC + Medium Pressure (Manageable),High AC + Medium Pressure (Manageable),High AC + High Pressure (Stress),2588,64,928,1614,2.472952086553323,35.85780525502319,62.364760432766616
68,ChIJ8aIni3zjxUcRHLo3kPu7aGg,Met Hotel Amsterdam,6.002447910309183,20.01260115689048,25.50584862473913,Overtoomse Veld-Zuid,Overtoomse Veld,POINT (4.8352803 52.362638),"POLYGON((4.83388 52.364057,4.833905 52.362465,4.833963 52.360678,4.834032 52.359622,4.834072 52.359274,4.842456 52.359352,4.842315 52.364144,4.83388 52.364057))",2.352025434413197,57.29446911143994,3611.870251603354,Low,Low,Medium,Low,Low,Low,Low AC + Low Pressure (Limited Interest),Low AC + Low Pressure (Limited Interest),Medium AC + Low Pressure (Opportunity),847,0,3,29,0.0,0.3541912632821724,3.4238488783943333
69,ChIJ8bfXC1_ixUcRB5kZ-zX1doM,Train Lodge,10.908545405576128,26.312480452352688,26.98099443627442,Sloterdijk Stationskwartier,Sloterdijk Nieuw-West,POINT (4.8407015 52.3886032),"POLYGON((4.819257 52.389038,4.819268 52.387484,4.82891 52.387554,4.831594 52.387412,4.831523 52.38488,4.836014 52.38495,4.839258 52.385018,4.839837 52.385036,4.843294 52.385101,4.843934 52.385089,4.84458 52.385103,4.844813 52.385108,4.844811 52.385146,4.844798 52.385146,4.844732 52.386384,4.844761 52.386922,4.844669 52.388623,4.844665 52.388757,4.844689 52.388756,4.844687 52.38892,4.844662 52.38892,4.844663 52.388899,4.844372 52.3889,4.844336 52.389522,4.844213 52.391808,4.844134 52.393288,4.844117 52.393849,4.844138 52.39428,4.844174 52.394607,4.844233 52.394945,4.844319 52.395304,4.843991 52.395258,4.843688 52.395231,4.843272 52.395141,4.84295 52.395061,4.842514 52.394933,4.84238 52.394915,4.842247 52.394882,4.841907 52.394762,4.841357 52.394542,4.841089 52.394422,4.840666 52.394211,4.837245 52.391623,4.836937 52.391378,4.836537 52.391083,4.836299 52.390925,4.835998 52.390749,4.835712 52.390599,4.835396 52.390449,4.835133 52.390338,4.834931 52.390259,4.834441 52.390091,4.834114 52.389995,4.833897 52.389939,4.833809 52.389916,4.833551 52.389857,4.832573 52.389692,4.831589 52.389544,4.830598 52.389413,4.829602 52.389299,4.828936 52.389232,4.827932 52.389145,4.826925 52.389076,4.819257 52.389038))",1460.3036781231158,2846.8561091925667,4538.651921284875,Low,High,High,Medium,Low,Low,Low AC + Medium Pressure (Monitor),High AC + Low Pressure (Potential),High AC + Low Pressure (Potential),1341,53,87,109,3.95227442207308,6.487695749440715,8.128262490678598
70,ChIJ8eFv0dHjxUcRGp7zNCdKpbw,Citiez Hotel Amsterdam,16.462536583850902,23.51519524306638,25.158756051944582,Osdorpplein e.o.,Osdorp-Oost,POINT (4.8041311 52.359252899999994),"POLYGON((4.79816 52.359183,4.799257 52.358035,4.8008 52.355183,4.809054 52.35685,4.808871 52.35719,4.813055 52.35803,4.812184 52.359726,4.81129 52.361465,4.80916 52.361033,4.808893 52.361125,4.808745 52.361159,4.808565 52.361185,4.808402 52.361196,4.808188 52.361193,4.808023 52.361177,4.806727 52.360916,4.79816 52.359183))",2242.2770925834566,5454.582086279668,6256.496848106122,Medium,Medium,Low,Medium,Low,Low,Medium AC + Medium Pressure (Balanced),Medium AC + Low Pressure (Opportunity),Low AC + Low Pressure (Limited Interest),2793,237,333,391,8.485499462943071,11.92266380236305,13.999283924095954
